BillNo,Sn,ArriveDate,RecordDate
QZ0038851,0,971210,971222
QZ0038852,0,971210,971222
QZ0038853,0,971210,971222
QZ0038854,0,971210,971222
QZ0038855,0,971210,971222
QZ0038856,0,971210,971222
QZ0038857,0,971209,971224
QZ0038858,0,971208,971224
QZ0038859,0,971208,971224
QZ0038863,0,971208,971224
QZ0038864,0,971210,971222
QZ0038865,0,971208,971224
QZ0038866,0,971208,971224
QZ0038867,0,971208,971224
QZ0038868,0,971208,971224
QZ0038869,0,971208,971224
QZ0038870,0,971210,971224
QZ0038871,0,971210,971224
QZ0038872,0,971208,971224
QZ0038873,0,971208,971224
QZ0038874,0,971208,971224
QZ0038875,0,971208,971224
QZ0038876,0,971208,971224
QZ0038877,0,971208,971224
QZ0038878,0,971208,971224
QZ0038879,0,971208,971224
QZ0038880,0,971208,971224
QZ0038881,0,971208,971224
QZ0038882,0,971208,971224
QZ0038883,0,971208,971224
QZ0038884,0,971208,971224
QZ0038885,0,971208,971224
QZ0038886,0,971210,971222
QZ0038887,0,971210,971222
QZ0038888,0,971210,971222
QZ0038889,0,971208,971224
QZ0038890,0,971208,971224
QZ0038891,0,971208,971224
QZ0038892,0,971210,971222
QZ0038893,0,971209,971224
QZ0038894,0,971209,971224
QZ0038895,0,971208,971224
QZ0038896,0,971208,971224
QZ0038897,0,971208,971224
QZ0038898,0,971208,971224
QZ0038899,0,971208,971224
QZ0038900,0,971210,971224
QZ0038901,0,971208,971224
QZ0038913,0,971208,971224
QZ0038902,0,971208,971224
QZ0038903,0,971208,971224
QZ0038904,0,971208,971224
QZ0038905,0,971208,971224
QZ0038906,0,971208,971224
QZ0038907,0,971210,971222
QZ0038908,0,971208,971224
QZ0038909,0,971210,971222
QZ0038910,0,971210,971222
QZ0038911,0,971210,971222
QZ0038912,0,971208,971224
QZ0038914,0,971209,971224
QZ0038915,0,971210,971222
QZ0038916,0,971210,971224
QZ0038917,0,971208,971224
QZ0038918,0,971210,971222
QZ0038919,0,971210,971222
QZ0038920,0,971208,971224
QZ0038921,0,971210,971222
QZ0038922,0,971210,971224
QZ0038923,0,971210,971224
QZ0038924,0,971210,971224
QZ0038925,0,971208,971224
QZ0038926,0,971209,971224
QZ0038927,0,971208,971224
QZ0038928,0,971210,971222
QZ0038929,0,971208,971224
QZ0038930,0,971210,971222
QZ0038931,0,971208,971224
QZ0038932,0,971208,971224
QZ0038933,0,971208,971224
QZ0038934,0,971208,971224
QZ0038935,0,971210,971222
QZ0038936,0,971210,971222
QZ0038937,0,971208,971224
QZ0038938,0,971208,971224
QZ0038939,0,971210,971224
QZ0038940,0,971208,971224
QZ0038941,0,971208,971224
QZ0038942,0,971208,971224
QZ0038943,0,971208,971224
QZ0038944,0,971210,971222
QZ0038945,0,971210,971222
QZ0038946,0,971208,971224
QZ0038947,0,971208,971224
QZ0038948,0,971208,971224
QZ0038949,0,971208,971224
QZ0038950,0,971209,971224
QZ0038951,0,971208,971224
QZ0038952,0,971208,971224
QZ0038953,0,971208,971224
QZ0038954,0,971208,971224
QZ0038955,0,971211,971222
QZ0038956,0,971208,971224
QZ0038957,0,971208,971224
QZ0038958,0,971208,971224
QZ0038959,0,971209,971224
QZ0038960,0,971210,971222
QZ0038961,0,971210,971222
QZ0038962,0,971209,971224
QZ0038963,0,971209,971224
QZ0038964,0,971209,971224
QZ0038965,0,971209,971224
QZ0038966,0,971208,971224
QZ0038967,0,971208,971224
QZ0038968,0,971208,971224
QZ0038969,0,971208,971224
QZ0038970,0,971208,971224
QZ0038971,0,971208,971224
QZ0038972,0,971208,971224
QZ0038973,0,971209,980224
QZ0038974,0,971209,980224
QZ0038975,0,971210,971222
QZ0038976,0,971210,971222
QZ0038977,0,971209,971224
QZ0038978,0,971209,971222
QZ0038979,0,971210,971222
QZ0038980,0,971208,971224
QZ0038981,0,971212,971222
QZ0038982,0,971208,971224
QZ0038983,0,971208,971224
QZ0038984,0,971208,971224
QZ0038985,0,971208,971224
QZ0038986,0,971208,971224
QZ0038987,0,971208,971224
QZ0038988,0,971209,971222
QZ0038989,0,971208,971224
QZ0038990,0,971208,971224
QZ0038991,0,971208,971224
QZ0038992,0,971208,971224
QZ0038993,0,971208,971224
QZ0038994,0,971209,971224
QZ0038995,0,971208,971224
QZ0038996,0,971209,971224
QZ0038997,0,971210,971222
QZ0038998,0,971208,971224
QZ0038999,0,971208,971224
QZ0039000,0,971208,971224
QZ0039001,0,971210,971222
QZ0039002,0,971209,971224
QZ0039003,0,971210,971222
QZ0039004,0,971210,971222
QZ0039005,0,971208,971224
QZ0039006,0,971210,971222
QZ0039007,0,971208,971224
QZ0039008,0,971210,971224
QZ0039009,0,971208,971224
QZ0039010,0,971210,971222
QZ0039011,0,971210,971222
QZ0039012,0,971210,971222
QZ0039013,0,971210,971222
QZ0039014,0,971210,971222
QZ0039015,0,971210,971222
QZ0039016,0,971208,971219
QZ0039017,0,971211,971222
QZ0039018,0,971211,971222
QZ0039019,0,971211,971222
QZ0039020,0,971211,971222
QZ0039021,0,971208,971224
QZ0039022,0,980113,980114
QZ0039023,0,980113,980114
QZ0039026,0,980113,980114
QZ0039027,0,971225,980116
QZ0039028,0,971225,980116
QZ0039029,0,971225,980116
QZ0039032,0,980113,980114
QZ0039033,0,971225,980116
QZ0039034,0,980113,980114
QZ0039035,0,971223,980224
QZ0039036,0,971223,980224
QZ0039037,0,971223,980224
QZ0039038,0,980113,980114
QZ0039039,0,971226,980225
QZ0039040,0,971229,980116
QZ0039041,0,971223,980105
QZ0039057,0,971224,980116
QZ0039058,0,971225,980116
QZ0039066,0,971224,980105
QZ0039067,0,971224,980105
QZ0039068,0,971224,980105
QZ0039069,0,971224,980105
QZ0039070,0,971224,980105
QZ0039073,0,971223,980105
QZ0039106,0,980113,980114
QZ0039108,0,971224,980116
QZ0039109,0,971224,980116
QZ0039112,0,971225,980116
QZ0039113,0,971225,980116
QZ0039114,0,971223,980224
QZ0039115,0,971223,980105
QZ0039116,0,971229,980116
QZ0039117,0,971229,980116
QZ0039118,0,971229,980116
QZ0039119,0,971229,980116
QZ0039120,0,971229,980116
QZ0039121,0,971229,980116
QZ0039122,0,971229,980116
QZ0039123,0,971229,980116
QZ0039124,0,971229,980116
QZ0039125,0,971223,980105
QZ0039127,0,971224,980105
QZ0039128,0,971223,980105
QZ0039129,0,971223,980105
QZ0039130,0,971223,980105
QZ0039131,0,971223,980105
QZ0039132,0,971223,980224
QZ0039133,0,971225,980116
QZ0039134,0,971223,980224
QZ0039135,0,971226,980116
QZ0039136,0,971223,980105
QZ0039140,0,971225,980224
QZ0039141,0,971224,980116
QZ0039142,0,971224,980116
QZ0039143,0,971224,980116
QZ0039144,0,971223,980224
QZ0039145,0,971223,980224
QZ0039146,0,971223,980224
QZ0039147,0,971226,980116
QZ0039148,0,971225,980116
QZ0039149,0,971225,980116
QZ0039150,0,971224,980116
QZ0039151,0,971224,980116
QZ0039152,0,971223,980105
QZ0039153,0,971226,980116
QZ0039154,0,971223,980224
QZ0039155,0,971224,980116
QZ0039156,0,971224,980116
QZ0039157,0,971224,980224
QZ0039158,0,971223,980224
QZ0039159,0,971223,980224
QZ0039160,0,971225,980116
QZ0039161,0,971225,980116
QZ0039162,0,971225,980116
QZ0039163,0,971225,980116
QZ0039164,0,971225,980116
QZ0039165,0,971223,980224
QZ0039166,0,971223,980224
QZ0039167,0,971225,980116
QZ0039168,0,971225,980224
QZ0039169,0,971225,980116
QZ0039170,0,971225,980116
QZ0039171,0,971225,980116
QZ0039172,0,971225,980116
QZ0039173,0,971225,980116
QZ0039174,0,971224,980116
QZ0039175,0,971223,980224
QZ0039176,0,971223,980224
QZ0039177,0,971224,980116
QZ0039178,0,971224,980116
QZ0039179,0,971224,980116
QZ0039180,0,971223,980224
QZ0039181,0,971223,980224
QZ0039182,0,971225,980116
QZ0039183,0,971223,980224
QZ0039184,0,971223,980224
QZ0039186,0,971224,980116
QZ0039187,0,971224,980105
QZ0039188,0,971225,980116
QZ0039189,0,971225,980116
QZ0039190,0,971225,980116
QZ0039191,0,971223,980224
QZ0039192,0,971224,980116
QZ0039193,0,971224,980116
QZ0039194,0,971225,980116
QZ0039195,0,980121,980205
QZ0039196,0,971223,980105
QZ0039197,0,971225,980116
QZ0039198,0,971223,980105
QZ0039199,0,971225,980116
QZ0039200,0,971223,980105
QZ0039201,0,971225,980116
QZ0039202,0,971223,980105
QZ0039203,0,971225,980116
QZ0039204,0,971223,980309
QZ0039205,0,971225,980306
QZ0039206,0,971223,980309
QZ0039207,0,971225,980306
QZ0039208,0,971225,980306
QZ0039209,0,971223,980309
QZ0039210,0,971225,980306
QZ0039211,0,971229,980116
QZ0039212,0,971229,980116
QZ0039213,0,971225,980116
QZ0039214,0,971224,980224
QZ0039215,0,971224,980116
QZ0039223,0,971223,980105
QZ0039224,0,971224,980116
QZ0039225,0,971224,980116
QZ0039226,0,971224,980116
QZ0039227,0,971224,980116
QZ0039228,0,971224,980116
QZ0039229,0,971224,980116
QZ0039230,0,971224,980116
QZ0039231,0,971224,980116
QZ0039232,0,971224,980116
QZ0039233,0,971224,980116
QZ0039234,0,971224,980116
QZ0039235,0,971224,980116
QZ0039236,0,971224,980116
QZ0039237,0,971224,980116
QZ0039239,0,971224,980116
QZ0039240,0,971224,980116
QZ0039241,0,971224,980116
QZ0039242,0,971224,980116
QZ0039243,0,971225,980105
QZ0039244,0,971225,980105
QZ0039245,0,971225,980105
QZ0039246,0,971224,980105
QZ0039247,0,971224,980105
QZ0039248,0,971224,980105
QZ0039249,0,971224,971224
QZ0039250,0,971223,971224
QZ0039251,0,971224,980105
QZ0039252,0,971224,971224
QZ0039253,0,971224,980116
QZ0039254,0,971224,971224
QZ0039255,0,971223,971224
QZ0039256,0,971223,971224
QZ0039257,0,971223,971224
QZ0039258,0,971223,971224
QZ0039259,0,971223,971224
QZ0039260,0,971223,971224
QZ0039261,0,971224,980116
QZ0039274,0,971224,980116
QZ0039262,0,971224,980105
QZ0039263,0,971223,971224
QZ0039264,0,971223,971224
QZ0039265,0,971223,980105
QZ0039266,0,971223,980105
QZ0039267,0,971224,980105
QZ0039268,0,971224,980116
QZ0039269,0,971224,980116
QZ0039270,0,971224,980116
QZ0039271,0,971224,980116
QZ0039272,0,971224,980116
QZ0039273,0,971224,980116
QZ0039275,0,971223,971224
QZ0039276,0,971223,971224
QZ0039277,0,971223,971224
QZ0039278,0,971224,980105
QZ0039279,0,971224,980105
QZ0039280,0,971223,980105
QZ0039281,0,971224,971224
QZ0039282,0,971224,971224
QZ0039283,0,971224,971224
QZ0039284,0,971224,971224
QZ0039285,0,971223,971224
QZ0039299,0,971224,980105
QZ0039286,0,971223,971224
QZ0039287,0,971223,971224
QZ0039288,0,971223,971224
QZ0039289,0,971223,971224
QZ0039291,0,971224,980105
QZ0039292,0,971224,980105
QZ0039293,0,971224,971224
QZ0039294,0,971224,980105
QZ0039295,0,971224,980105
QZ0039296,0,971224,980105
QZ0039297,0,971224,980105
QZ0039298,0,971224,980105
QZ0039300,0,971224,980105
QZ0039301,0,971224,980105
QZ0039302,0,971224,980105
QZ0039303,0,971224,980105
QZ0039304,0,971224,980105
QZ0039305,0,971224,980105
QZ0039306,0,971224,980105
QZ0039307,0,971223,971224
QZ0039308,0,971224,980105
QZ0039309,0,971224,980116
QZ0039310,0,971224,980116
QZ0039311,0,971223,971224
QZ0039312,0,971223,971224
QZ0039313,0,971225,971224
QZ0039314,0,971223,971224
QZ0039315,0,971223,971224
QZ0039316,0,971224,980105
QZ0039317,0,971225,980105
QZ0039318,0,971223,971224
QZ0039319,0,971224,980105
QZ0039320,0,971224,980105
QZ0039321,0,971224,980105
QZ0039322,0,971224,980105
QZ0039323,0,971223,971224
QZ0039324,0,971224,980116
QZ0039325,0,971224,980224
QZ0039326,0,971225,980116
QZ0039327,0,971225,980116
QZ0039328,0,971225,980116
QZ0039329,0,971225,980116
QZ0039330,0,971224,980105
QZ0039331,0,971225,980116
QZ0039332,0,971225,980116
QZ0039333,0,971223,980105
QZ0039334,0,971223,971224
QZ0039335,0,971223,971224
QZ0039336,0,971223,971224
QZ0039337,0,971223,980105
QZ0039338,0,971225,980105
QZ0039339,0,971225,980105
QZ0039340,0,971223,971224
QZ0039341,0,971223,971224
QZ0039342,0,971223,971224
QZ0039343,0,971223,971224
QZ0039344,0,971225,980105
QZ0039345,0,971225,980105
QZ0039346,0,971225,980105
QZ0039347,0,971227,971224
QZ0039348,0,971224,980105
QZ0039349,0,971222,980105
QZ0039350,0,971223,971224
QZ0039351,0,971223,980105
QZ0039352,0,971223,980105
QZ0039353,0,971224,980116
QZ0039354,0,971223,971224
QZ0039355,0,971223,971224
QZ0039356,0,971223,980105
QZ0039357,0,971223,971224
QZ0039358,0,971223,971224
QZ0039359,0,971223,971224
QZ0039360,0,971223,980105
QZ0039361,0,971224,980116
QZ0039362,0,971223,980105
QZ0039363,0,971224,980116
QZ0039364,0,971224,980116
QZ0039365,0,971223,971224
QZ0039366,0,971223,971224
QZ0039367,0,971223,971224
QZ0039368,0,971223,971224
QZ0039369,0,971223,980105
QZ0039370,0,971223,971224
QZ0039371,0,971223,971224
QZ0039372,0,971223,971224
QZ0039373,0,971225,980116
QZ0039374,0,971224,980116
QZ0039375,0,971225,980105
QZ0039376,0,971224,980105
QZ0039377,0,971223,980105
QZ0039378,0,971224,980105
QZ0039379,0,971223,971224
QZ0039380,0,971223,980105
QZ0039381,0,971225,980116
QZ0039382,0,971223,971224
QZ0039383,0,971225,980105
QZ0039384,0,971223,971224
QZ0039385,0,971223,980105
QZ0039386,0,971223,971224
QZ0039387,0,971223,971224
QZ0039388,0,971224,980105
QZ0039389,0,971224,980105
QZ0039390,0,971225,980116
QZ0039391,0,971223,971224
QZ0039392,0,971223,971224
QZ0039393,0,971223,980105
QZ0039394,0,980113,980114
QZ0039395,0,971225,980116
QZ0039396,0,971225,980116
QZ0039397,0,971223,980105
QZ0039398,0,971223,980105
QZ0039399,0,971223,980105
QZ0039400,0,971223,980105
QZ0039401,0,971223,980105
QZ0039402,0,971224,980116
QZ0039403,0,971223,980105
QZ0039404,0,971223,980105
QZ0039405,0,971225,980116
QZ0039406,0,971223,980105
QZ0039407,0,971230,980105
QZ0039408,0,971225,980116
QZ0039409,0,971223,980105
QZ0039410,0,971223,980105
QZ0039411,0,971223,980105
QZ0039412,0,971225,980116
QZ0039413,0,971225,980116
QZ0039414,0,971225,980116
QZ0039415,0,971223,980105
QZ0039417,0,971223,980105
QZ0039433,0,971223,980105
QZ0039434,0,971223,980105
QZ0039435,0,971225,980116
QZ0039436,0,971223,980105
QZ0039437,0,971223,980105
QZ0039438,0,971223,980105
QZ0039439,0,971225,980116
QZ0039440,0,971225,980116
QZ0039441,0,971223,980105
QZ0039442,0,971223,980224
QZ0039443,0,971226,980116
QZ0039456,0,971224,980224
QZ0039444,0,971223,980224
QZ0039445,0,971223,980224
QZ0039446,0,971223,980224
QZ0039447,0,971223,980224
QZ0039448,0,971223,980224
QZ0039449,0,971223,980224
QZ0039450,0,971225,980116
QZ0039451,0,971223,980224
QZ0039452,0,971225,980116
QZ0039453,0,971226,980116
QZ0039454,0,971225,980116
QZ0039455,0,971225,980116
QZ0039457,0,971223,980224
QZ0039458,0,971223,980105
QZ0039459,0,971223,980105
QZ0039460,0,971223,980224
QZ0039461,0,971223,980224
QZ0039462,0,971224,980105
QZ0039463,0,971224,980224
QZ0039464,0,971224,980224
QZ0039465,0,971224,980224
QZ0039466,0,971224,980224
QZ0039467,0,971224,980224
QZ0039469,0,971223,980105
QZ0039470,0,971223,980105
QZ0039471,0,971223,980105
QZ0039472,0,971223,980105
QZ0039473,0,971223,980105
QZ0039474,0,971225,980116
QZ0039475,0,971223,980105
QZ0039476,0,971225,980116
QZ0039477,0,971225,980116
QZ0039478,0,971225,980116
QZ0039479,0,971223,980105
QZ0039480,0,971225,980116
QZ0039482,0,971224,980105
QZ0039483,0,971223,980105
QZ0039484,0,971223,980105
QZ0039485,0,971223,980105
QZ0039486,0,971223,980105
QZ0039487,0,971223,980105
QZ0039488,0,971223,980105
QZ0039489,0,971223,980105
QZ0039490,0,971223,980105
QZ0039491,0,971225,980116
QZ0039492,0,971225,980116
QZ0039493,0,971223,980105
QZ0039494,0,971223,980105
QZ0039495,0,971223,980105
QZ0039496,0,971223,980105
QZ0039497,0,971223,980105
QZ0039498,0,971223,980105
QZ0039499,0,971223,980105
QZ0039500,0,971223,980105
QZ0039502,0,971224,980105
QZ0039503,0,971225,980116
QZ0039504,0,971225,980116
QZ0039505,0,971225,980116
QZ0039506,0,971225,980116
QZ0039507,0,971225,980116
QZ0039508,0,971225,980116
QZ0039509,0,971225,980116
QZ0039510,0,971223,980105
QZ0039511,0,971226,980116
QZ0039512,0,971223,971224
QZ0039513,0,971225,980116
QZ0039514,0,971225,980116
QZ0039515,0,971225,980116
QZ0039516,0,971225,980116
QZ0039517,0,971223,980105
QZ0039518,0,971225,980116
QZ0039519,0,971225,980116
QZ0039520,0,971225,980116
QZ0039521,0,971225,980116
QZ0039522,0,971225,980116
QZ0039523,0,971225,980116
QZ0039524,0,971224,980105
QZ0039525,0,971223,971224
QZ0039526,0,971223,971224
QZ0039527,0,971225,980116
QZ0039528,0,971225,980116
QZ0039529,0,971225,980116
QZ0039530,0,971223,980105
QZ0039531,0,971223,980105
QZ0039532,0,971223,980105
QZ0039533,0,971225,980116
QZ0039534,0,971223,980105
QZ0039535,0,971223,980224
QZ0039536,0,971223,980105
QZ0039537,0,971225,980116
QZ0039538,0,971225,980116
QZ0039539,0,971223,980224
QZ0039540,0,971223,980224
QZ0039541,0,971223,980224
QZ0039542,0,971225,980116
QZ0039543,0,971224,980116
QZ0039544,0,971223,980224
QZ0039545,0,971223,980224
QZ0039546,0,971223,980224
QZ0039547,0,971224,980224
QZ0039549,0,971224,980224
QZ0039550,0,971224,980224
QZ0039551,0,971223,980224
QZ0039552,0,971225,980116
QZ0039553,0,971225,980116
QZ0039554,0,971224,980224
QZ0039555,0,971224,980224
QZ0039556,0,971224,980224
QZ0039557,0,971224,980224
QZ0039558,0,971223,980224
QZ0039559,0,971223,980224
QZ0039560,0,971223,980224
QZ0039561,0,971223,980224
QZ0039562,0,971223,980224
QZ0039563,0,971223,980224
QZ0039564,0,971223,980224
QZ0039565,0,980113,980114
QZ0039566,0,971225,980116
QZ0039567,0,971225,980116
QZ0039568,0,971225,980116
QZ0039569,0,971229,980225
QZ0039570,0,971225,980116
QZ0039571,0,971225,980116
QZ0039572,0,971225,980116
QZ0039573,0,971225,980116
QZ0039574,0,971223,980224
QZ0039575,0,971224,980116
QZ0039576,0,971225,980116
QZ0039577,0,971223,980224
QZ0039578,0,971223,980224
QZ0039579,0,971223,980224
QZ0039580,0,971223,980105
QZ0039581,0,971224,980116
QZ0039582,0,971223,980105
QZ0039583,0,980113,980114
QZ0039584,0,980113,980114
QZ0039585,0,971225,980116
QZ0039586,0,971225,980116
QZ0039587,0,971223,980224
QZ0039588,0,971224,980116
QZ0039589,0,971223,980224
QZ0039590,0,971223,971224
QZ0039591,0,971223,971224
QZ0039592,0,971225,980224
QZ0039593,0,971223,980105
QZ0039594,0,971224,980116
QZ0039595,0,971224,980116
QZ0039597,0,971223,980105
QZ0039598,0,971230,980225
QZ0039599,0,971230,980225
QZ0039600,0,971223,980105
QZ0039601,0,971226,980225
QZ0039604,0,971223,980224
QZ0039605,0,971223,980224
QZ0039606,0,971226,980116
QZ0039607,0,971226,980116
QZ0039608,0,971225,980116
QZ0039609,0,971223,971224
QZ0039610,0,971225,980116
QZ0039611,0,971223,980105
QZ0039612,0,971225,980116
QZ0039613,0,971223,980224
QZ0039615,0,971223,980105
QZ0039617,0,971223,980224
QZ0039618,0,971225,980224
QZ0039619,0,971224,980224
QZ0039620,0,971224,980224
QZ0039621,0,971224,980224
QZ0039624,0,971225,980116
QZ0039625,0,971225,980116
QZ0039626,0,971225,980116
QZ0039627,0,971223,971224
QZ0039628,0,971225,980116
QZ0039629,0,971225,980116
QZ0039630,0,971225,980116
QZ0039631,0,971225,980116
QZ0039632,0,971225,980116
QZ0039633,0,971224,980116
QZ0039635,0,971225,980116
QZ0039636,0,971224,980116
QZ0039637,0,971225,980116
QZ0039638,0,971226,980116
QZ0039639,0,971225,980116
QZ0039640,0,971223,980224
QZ0039641,0,971223,980224
QZ0039642,0,971230,980116
QZ0039643,0,971230,980116
QZ0039644,0,971229,980116
QZ0039645,0,971230,980306
QZ0039646,0,971226,980224
QZ0039647,0,971229,980116
QZ0039648,0,980113,980114
QZ0039649,0,980113,980114
QZ0039650,0,971230,980116
QZ0039651,0,971229,980116
QZ0039652,0,971229,980116
QZ0039653,0,971231,980116
QZ0039654,0,971230,980116
QZ0039655,0,971230,980116
QZ0039656,0,971230,980116
QZ0039657,0,971230,980116
QZ0039658,0,971230,980116
QZ0039659,0,971230,980116
QZ0039660,0,971230,980116
QZ0039661,0,971230,980116
QZ0039662,0,971230,980116
QZ0039663,0,971230,980116
QZ0039664,0,980113,980114
QZ0039665,0,971230,980116
QZ0039666,0,980113,980114
QZ0039667,0,980113,980114
QZ0039668,0,971231,980116
QZ0039669,0,980113,980114
QZ0039670,0,980113,980114
QZ0039671,0,971226,980225
QZ0039672,0,971229,980116
QZ0039673,0,980113,980114
QZ0039674,0,971226,980224
QZ0039675,0,971226,980224
QZ0039676,0,971226,980224
QZ0039677,0,971230,980116
QZ0039678,0,971226,980224
QZ0039679,0,971226,980224
QZ0039680,0,971226,980224
QZ0039681,0,971230,980116
QZ0039682,0,971226,980225
QZ0039683,0,971226,980224
QZ0039684,0,971226,980224
QZ0039685,0,971230,980116
QZ0039686,0,971230,980116
QZ0039687,0,971230,980225
QZ0039688,0,971230,980116
QZ0039689,0,971226,980224
QZ0039690,0,971230,980116
QZ0039692,0,971226,980224
QZ0039693,0,971230,980116
QZ0039694,0,971230,980116
QZ0039695,0,971230,980116
QZ0039696,0,971231,980116
QZ0039697,0,971226,980224
QZ0039698,0,971229,980116
QZ0039699,0,971230,980116
QZ0039701,0,971230,980116
QZ0039702,0,971230,980116
QZ0039703,0,971230,980116
QZ0039704,0,971230,980116
QZ0039705,0,971230,980116
QZ0039706,0,971226,980224
QZ0039707,0,971226,980225
QZ0039708,0,971230,980116
QZ0039709,0,971230,980116
QZ0039710,0,971230,980116
QZ0039711,0,971230,980116
QZ0039712,0,971230,980116
QZ0039713,0,980113,980116
QZ0039714,0,971226,980224
QZ0039715,0,971230,980116
QZ0039716,0,971230,980116
QZ0039717,0,971230,980116
QZ0039718,0,971229,980116
QZ0039719,0,971226,980224
QZ0039720,0,971226,980225
QZ0039721,0,971229,980116
QZ0039722,0,971229,980116
QZ0039723,0,971229,980116
QZ0039724,0,971229,980116
QZ0039725,0,971229,980116
QZ0039726,0,971226,980116
QZ0039727,0,971226,980224
QZ0039729,0,971226,980224
QZ0039730,0,971226,980224
QZ0039731,0,971230,980116
QZ0039732,0,971226,980224
QZ0039733,0,971230,980116
QZ0039734,0,971230,980116
QZ0039735,0,971230,980116
QZ0039736,0,971226,980224
QZ0039737,0,971226,980224
QZ0039738,0,971230,980116
QZ0039739,0,971230,980116
QZ0039740,0,971230,980116
QZ0039741,0,971230,980116
QZ0039742,0,971230,980116
QZ0039743,0,971229,980225
QZ0039744,0,971230,980116
QZ0039745,0,971230,980116
QZ0039746,0,971230,980116
QZ0039747,0,971230,980116
QZ0039748,0,971230,980116
QZ0039749,0,971230,980116
QZ0039750,0,971226,980224
QZ0039751,0,971230,980116
QZ0039752,0,971230,980116
QZ0039753,0,971229,980306
QZ0039754,0,971226,980224
QZ0039755,0,971230,980116
QZ0039756,0,971226,980224
QZ0039757,0,971229,980116
QZ0039758,0,971226,980224
QZ0039759,0,971229,980116
QZ0039760,0,971229,980116
QZ0039761,0,971229,980116
